Price,Bedrooms,Bathrooms,Floors,"Waterfront
0 = no
1 = yes","Condition
1 = worn out
5 = excellent","Grade
1 = poor
13 = excellent",Year Built,"Living Space 
(sq.ft.)","Lot Size 
(sq. ft.)"
270000,3,2.5,2,0,3,7,2007,1300,1182
340000,3,2.25,2,0,3,7,1997,1780,3716
413252,3,0.75,1,0,3,7,1951,1610,5530
600000,4,2.75,2,0,3,9,2007,2940,5803
726888,5,3,2,0,3,9,1999,2970,8437
285000,2,1,1,0,4,6,1943,1030,6400
365000,2,1,1,0,4,6,1929,1170,5514
295000,4,2,1,0,3,7,1964,1410,7200
460000,3,2.25,1,0,3,7,1969,1800,7350
230000,3,1.5,1.5,0,3,7,1947,1360,2873
337000,3,1,1,0,5,7,1951,1170,7200
300000,3,1,1,0,3,7,1957,1480,7480
2.30E+06,4,2.5,1,0,5,10,1962,3190,8700
360000,4,2.5,2,0,3,8,2003,2000,5512
585000,3,2.5,2,0,3,8,1987,2180,8126
182700,3,2.25,1,0,3,7,1978,1740,7000
305000,3,2.25,1,0,3,7,1978,1740,7000
309950,3,2.5,2,0,3,7,1994,1810,7915
550000,3,1,1,0,3,7,1972,1220,7579
825000,3,2.5,1,0,3,11,1985,3280,25211
998500,2,1,1.5,0,4,8,1914,1850,4400
644500,4,2.5,2,0,3,8,2004,2990,5936
320000,3,2,1,0,5,7,1968,1620,7653
266950,3,2.5,2,0,3,7,2005,2240,5231
633100,4,2.5,2,0,3,9,1993,2440,33305
395000,2,1,1,0,3,7,1951,1350,6700
259250,3,1,1,0,3,6,1947,870,5728
300000,3,1,1,0,4,6,1968,1180,7500
413000,3,1.75,1,0,3,8,1977,2280,117176
435000,3,2.25,1,0,3,8,1958,2080,8494
500000,4,2.75,1,0,4,7,1976,1800,16500
402000,4,1.75,1,0,3,8,1953,2050,5508
777700,3,2.5,1.5,0,3,10,1995,1610,244372
580000,2,1.5,1,0,4,7,1938,2090,3850
570000,3,1.75,1,0,3,9,1986,2460,46173
174950,2,1,1,0,3,6,1950,1750,7200
300000,2,1,1,0,3,6,1913,1750,5000
435000,3,1.5,1,0,3,7,1950,1650,7500
840000,4,2.5,2,0,3,10,2000,3230,8460
469000,5,2.5,1,0,3,7,1966,2110,7408
870000,4,1.75,2,0,4,8,1907,1920,3600
532000,4,1.75,1,0,4,7,1979,1780,7200
455000,4,1.5,1,0,3,7,1955,1880,11400
201000,3,1,1,0,5,5,1961,1570,213879
649000,5,3.25,2,0,3,9,1991,2580,13633
445500,2,1.75,1,0,3,6,1941,920,6380
475000,3,2,1,0,4,7,1984,1660,11727
590000,4,2.5,2,0,3,10,1992,3010,34071
565000,4,1.5,2,0,3,7,1935,1160,8160
110000,1,1,1,0,2,5,1920,1090,9000
375000,3,2.5,1,0,3,7,1974,1220,7740
255000,3,1.5,1,0,4,7,1967,1570,8064
315000,5,1.75,1.5,0,3,6,1937,1250,14800
496600,4,2.25,1,0,4,8,1961,2060,8400
380000,3,1,1,0,3,7,1944,1400,5465
338950,3,1.75,1,0,4,7,1974,2050,35772
542500,5,3.5,1,0,3,8,1989,3180,37970
739000,5,2.5,1,0,4,7,1913,2200,5000
549000,4,1.75,2,0,4,7,1906,1510,4080
252000,3,2.25,1,0,4,7,1977,1870,7820
1.70E+06,4,4.5,2,0,3,11,2004,3750,14790
735000,4,1.75,1.5,0,5,7,1909,1560,5100
270000,4,2.5,1,0,4,7,1978,1060,8437
2.25E+06,3,2.5,1,0,3,9,1951,3370,8700
155000,2,1,1.5,0,3,5,1990,830,18297
469000,4,2.5,1,0,3,7,1961,2240,7495
305000,4,2.25,2,0,5,7,1965,1540,5250
675000,3,1.75,1,0,5,7,1924,1190,4000
931000,3,2.5,1.5,0,4,8,1929,2090,3400
385000,3,1,1,0,3,8,1950,1710,11407
815000,3,2.5,2,0,3,9,2001,3250,8635
531000,3,2.25,1,0,3,7,1979,2410,8390
386500,4,1,1,0,4,6,1901,1690,3600
475580,3,1.75,1,0,3,8,1983,2310,9647
358000,2,1,1,0,3,6,1939,1080,5803
677500,5,1,2,0,3,8,1918,2100,4970
868500,3,2.5,3,0,3,10,2008,2920,3942
599380,3,1.75,1,0,4,7,1967,1880,7350
712000,4,2.25,1,0,3,10,1979,2600,11960
350000,5,1.75,1,0,3,7,1955,1990,7620
875000,4,2,1,0,3,8,1921,1580,3720
365000,3,2.25,2,0,3,8,1988,2170,7529
452000,4,2,1,0,3,6,1945,1110,6250
915000,3,2.75,1,0,5,7,1957,2800,9530
482500,3,2.5,2,0,3,7,2005,1690,3260
425000,3,1,1.5,0,4,7,1949,2240,7875
460000,2,1.75,1,0,5,6,1916,1090,4160
666570,4,2,1.5,0,5,7,1913,1740,4000
390000,3,2.25,1,0,4,8,1980,2310,41606
650000,4,1.75,1,0,4,7,1966,2070,7875
305000,3,2,1,0,3,7,1993,2080,8560
250000,3,1,1,0,3,6,1949,1210,8100
438800,4,2.5,2,0,3,9,2004,2770,5423
290000,2,1,1,0,5,6,1943,1250,5650
324950,4,2,2,0,4,7,1929,1570,4800
453000,3,2.5,2,0,4,7,1991,1550,1558
556000,3,1,1.5,0,4,7,1929,1240,4005
315000,3,2,1,0,3,8,1971,1660,11560
445830,3,2.5,2,0,3,8,2003,2000,7687
1.26E+06,3,3.5,2,0,3,10,1991,3080,4444
287200,3,3,1,0,4,7,1992,1410,6715
525000,4,1.5,1.5,0,3,7,1945,1690,6360
1.14E+06,4,4.25,2,0,3,10,2003,3800,12268
381000,3,1.75,1,0,4,7,1967,1620,16986
360000,3,1.75,1.5,0,4,7,1953,1020,5871
619000,5,3.5,3,0,3,8,2004,1580,2047
535000,2,1.75,1,0,4,8,1976,2060,71560
402000,2,1,1,0,5,7,1905,1530,5100
600000,4,3.5,2,0,3,10,1992,3520,26727
549950,3,2.5,1,0,3,8,1974,2400,9625
300000,4,2,1,0,3,7,1955,1680,7800
360000,6,2,2,0,4,7,1969,1390,9912
419000,7,3.25,2,0,3,7,1986,1890,8951
510000,3,3,3,0,3,8,2009,1320,1536
319950,3,2.5,2,0,3,8,1991,2050,9907
1.18E+06,5,5,2,0,3,10,1998,2240,64468
381000,4,2.5,2,0,3,8,2003,1940,4529
256900,3,2.5,2,0,3,7,1992,1720,3605
346000,5,1,1,0,4,7,1964,2420,35647
465000,2,2.25,3,0,3,7,2009,1480,1369
545000,3,2,1,0,3,8,1973,2140,9825
516000,2,1.75,1,0,4,7,1925,1510,4120
550000,4,2.5,1,0,4,8,1968,1880,5100
339950,4,2.25,2,0,4,7,1990,1740,7150
417000,3,1,1,0,4,7,1953,1310,8514
906000,4,2.5,1,0,3,8,1951,2240,6071
980000,4,2.25,2,0,4,9,1973,2510,9800
555000,4,2.5,2,0,3,9,2001,2690,6675
468000,2,1.75,1,0,4,7,1986,1680,8470
378000,3,1.75,1,0,3,7,1981,2140,142005
430000,4,2.5,1.5,0,5,8,1962,1420,16020
730100,4,2.5,2,0,3,9,2003,2580,10005
219000,4,1.5,1.5,0,3,7,1961,1370,9181
570000,3,2.5,1,0,3,9,1990,2420,12215
262500,4,2.75,1,0,3,7,1979,1620,7200
525000,5,2.5,2,0,3,8,2003,2020,4980
520000,2,1,1,0,4,6,1919,1660,3880
417400,3,3,1,0,4,8,1970,2610,9558
788000,4,3.25,2,0,3,9,2003,3620,6006
320000,3,1,1,0,4,7,1956,1800,7400
950000,6,1,1.5,0,4,7,1920,1570,5000
255000,3,1,1,0,3,7,1955,1120,8100
260000,4,2.5,2,0,3,7,1989,1862,6566
394000,3,1,1,0,4,6,1923,1040,7740
575000,4,2.5,2,0,3,8,1996,2350,35020
1.25E+06,4,2.25,2,0,3,8,1923,3100,7200
385000,3,2.25,1,0,3,7,1969,1760,8268
456000,5,2.75,1,0,4,7,1968,2820,248292
637000,4,2.5,1,0,3,8,1979,1750,5304
485000,5,1.5,1,0,3,7,1964,1580,8075
315275,3,1.75,1,0,3,7,1951,1500,8040
252500,2,1.5,1,0,3,7,1967,1520,9375
240000,2,1,1,0,3,7,1966,1430,98445
790000,4,2.5,1,0,4,7,1949,1760,6384
310000,3,1,1,0,3,7,1952,1450,7830
1.25E+06,4,2.5,2,0,4,10,1985,2500,14960
425000,2,1,1,0,5,7,1942,1160,5076
548000,3,2.5,2,0,3,8,2001,2110,4871
379880,3,2.5,1,0,4,7,1986,1940,87555
530000,3,2.5,2,0,3,8,1988,1860,7689
695000,3,2.25,1.5,0,5,8,1977,2760,215600
435000,3,1,1.5,0,3,7,1928,1560,4000
540000,3,1.75,1,0,3,7,1983,1850,52272
425000,3,2.25,1,0,3,7,1967,1840,9900
490000,3,2.5,2,0,3,8,2005,1930,7266
220000,4,1,1.5,0,3,6,1923,950,4000
540000,4,2.5,2,0,3,8,2001,2050,3366
670000,3,1,1,0,3,7,1946,1610,6195
667500,3,1.75,1,0,3,9,1953,2370,20875
585000,3,3.5,2,0,3,8,2010,1360,1418
225000,3,1.5,1,0,4,6,1976,1390,9000
375000,3,1,1,0,3,7,1954,1240,9965
335000,3,2,1,0,4,7,1967,1640,7572
680000,5,3.25,2,0,3,8,2014,2500,14201
600000,3,1,1,0,3,6,1950,1500,2042
161000,4,2,1,0,3,7,1954,1540,13260
220000,4,2,1,0,3,7,1954,1540,13260
420000,3,1.75,1.5,0,3,8,1932,1410,8300
710000,3,1,1.5,0,3,7,1909,1630,3600
626000,4,2.5,1,0,4,8,1958,2440,7274
279500,3,1.5,1,0,4,7,1959,1450,9315
1.61E+06,4,3.5,2,0,3,11,1990,3240,12000
325000,2,1,1,0,3,7,1954,1010,5000
380000,4,2.25,1,0,4,8,1966,1860,8814
470000,4,2.75,1,0,4,8,1979,2060,9830
363000,4,3,2,0,3,8,1986,2300,9003
245000,4,2.25,2,0,3,7,1977,1780,7700
525000,3,1,1,0,3,7,1902,1300,1233
1.70E+06,5,3.5,2,0,4,11,1978,3240,19020
658500,4,2.25,1,0,3,7,1963,1710,4994
680000,2,1,1,0,4,7,1941,2550,10323
835000,4,2,2,0,4,10,1987,3950,15277
595000,4,2.5,2,0,3,8,2005,1560,2087
419000,4,2.5,2,0,3,9,2005,2830,6720
198900,2,1,1,0,4,7,1940,2250,10048
1.09E+06,4,3.25,1,0,3,10,1988,4210,15277
500000,3,3.5,2,0,3,8,1998,2390,16630
575000,4,1.75,1,0,4,9,1960,2030,8100
324950,2,1.5,3,0,3,8,2000,1352,1411
259000,3,2.5,2,0,4,7,1964,1470,8611
551000,2,2,1,0,3,9,1990,2260,10747
488000,2,1.5,1,0,3,7,1942,1090,5100
635000,4,2.25,2,0,4,8,1980,2390,36567
395000,3,2.5,2,0,3,9,1989,2570,9694
370000,3,1,1.5,0,4,7,1928,1330,8285
675000,4,3,1.5,0,5,7,1919,1150,5000
402000,3,1,1,0,3,7,1954,1470,8100
825000,3,2.75,2,0,4,10,1987,2770,5728
579000,3,2.75,1,0,3,8,1962,1560,222591
455000,5,2,2,0,3,6,1983,1610,3600
265000,3,2.5,2,0,3,8,1989,2040,8840
713500,5,2.75,1,0,4,8,1976,2250,9163
240000,3,1,1,0,4,7,1962,1550,8880
570000,4,3,2.5,0,3,9,2006,2710,217800
243800,3,1,1,0,4,6,1981,1690,87300
543000,2,1,1,0,4,8,1918,1440,3956
1.01E+06,3,2.25,2,0,3,10,1982,1550,3839
625000,4,2.25,2,0,4,8,1979,2470,31798
459950,4,2.5,2,0,3,9,2006,3400,5900
370000,4,2.75,1,0,3,9,1985,2760,36303
150000,4,2,1,0,3,6,1959,1460,7236
683500,3,1.5,1.5,0,3,7,1946,1760,6169
499950,3,2.5,2,0,3,8,2007,1610,1618
255000,2,1,1,0,3,6,1919,1970,7587
279000,3,2.5,2,0,3,7,1989,1960,7536
910000,5,3,2,0,3,10,2009,1610,5217
699000,4,2.5,2,0,3,9,2006,1200,7920
1.65E+06,4,3.25,1,0,3,9,1924,2760,15000
248000,3,1,1,0,4,6,1981,1480,8000
429000,3,1,1,0,4,7,1959,1820,24375
685000,4,1,1.5,1,3,6,1930,1790,22047
316000,2,1,1,0,3,6,1927,790,5040
410000,2,1,1,0,3,7,1921,1270,4652
299000,3,1,1,0,3,7,1955,1410,15843
559000,2,1,1,0,4,7,1938,1240,6400
575000,3,2.25,2,0,4,8,1978,2540,60548
602000,3,2.5,2,0,3,8,1998,1440,3230
492000,4,2,2,0,3,7,1907,1240,5000
293500,3,2.5,2,0,3,7,2004,1790,3717
481000,3,2.75,1,0,5,7,1967,2540,8640
311100,4,2.25,1,0,4,7,1977,2300,8112
375000,3,1.75,1.5,0,4,7,1970,930,10150
1.08E+06,3,3,1.5,0,3,10,1999,2590,283140
500000,5,2.5,1,0,3,7,1968,1920,8400
553000,3,1,1,0,4,7,1918,2270,6250
760000,3,2,1,0,3,8,1927,1780,3750
589500,4,1.5,1,0,4,7,1960,1650,6400
840000,5,2.75,1,0,3,9,1959,2380,10465
2.55E+06,4,3,2.5,0,5,9,1928,3780,8558
1.28E+06,3,2.5,2,0,3,9,1997,4030,17880
260000,3,2.5,1,0,3,7,1968,1930,8062
430000,3,2.25,3,0,3,8,2004,1520,1465
781000,3,2.5,3,0,3,8,2000,1670,2994
280000,2,1,1,0,3,6,1947,970,12700
392000,5,2.25,1.5,0,3,8,1958,2040,11398
466200,3,1.5,1,0,4,7,1959,1850,8740
641000,3,1.75,1,0,5,7,1926,1320,3922
350000,3,1,1,0,3,7,1951,1890,8778
450000,3,2,2,0,3,8,1996,2010,4364
1.80E+06,4,3.5,1,0,3,9,1962,1980,13370
185000,3,1.5,2,0,3,8,1966,1270,1848
290000,2,1,1,0,5,7,1958,1250,12498
964000,3,2.5,2,0,3,11,1999,3250,11605
2.00E+06,4,3,2,0,3,11,2000,3540,17015
545000,3,2.5,1,0,4,8,1979,2270,24000
609950,3,2.25,1,0,4,7,1979,2210,11337
605000,4,2,1,0,5,7,1941,1390,5904
550000,4,2.5,1,0,4,8,1961,2120,9166
905000,4,2.75,2,0,3,9,2009,2340,5000
384200,3,2.5,2,0,4,8,1986,2440,8342
370000,3,1,1,0,3,7,1965,1380,1399
717500,3,1,1.5,0,3,8,1931,2090,4000
2.00E+06,4,3.25,2,0,4,11,1933,3070,7500
365500,2,1,1,0,4,6,1909,2110,15493
580000,2,1.5,1.5,0,3,7,1912,1780,3800
415000,4,1.5,1.5,0,5,9,1940,1670,7200
272000,2,1,1,0,4,6,1942,740,6300
600000,3,1.75,1,0,4,7,1945,1770,6175
744000,4,3,2.5,0,3,8,1941,1680,5352
830000,3,3,1.5,0,3,9,2004,3730,11840
322000,3,3.25,3,0,3,7,2000,1380,1704
270000,3,2.5,1,0,3,8,2005,1450,14400
272450,3,1,1.5,0,3,7,1954,1310,7491
605000,3,3,2,0,3,7,2008,1300,1500
510000,3,1.75,1,0,4,7,1962,1950,8325
1.13E+06,4,3.5,2,0,3,10,1999,1770,4000
1.69E+06,4,2.5,2,0,3,9,1937,2580,5000
162000,4,1,1,0,4,6,1975,1460,16638
337500,3,1.75,1,0,4,7,1973,1710,7757
312000,3,2.25,1,0,4,7,1973,1900,7600
740000,4,3,2,0,3,10,2004,3350,183897
700000,4,3,2,0,3,10,2004,3350,183897
328000,4,1,1,0,3,7,1948,1570,8132
241000,3,1,1,0,3,7,1981,1650,7201
265000,3,2.25,1,0,4,7,1980,1750,7004
246000,5,1.75,1,0,4,7,1958,1760,11550
271000,4,1.75,1,0,3,6,1940,1650,8411
270000,2,1,1,0,3,7,1962,1690,13495
395000,4,2,1.5,0,3,7,1944,1440,7085
340000,3,2,1,0,3,7,1957,1400,5715
340000,3,1.75,1,0,3,7,1948,1640,13260
335000,2,2.25,2,0,3,8,2007,1420,1826
435000,2,1,1.5,0,4,6,1943,1730,5535
527950,4,1.75,1,0,5,7,1926,1500,5580
600000,2,2.25,2,1,4,8,1976,1610,18919
667000,3,1.75,1,0,3,8,1963,1430,3880
1.15E+06,10,5.25,1,0,3,9,2008,2730,10400
417000,3,2.5,2,0,3,8,2000,1830,11964
451000,4,1.75,1,0,3,6,1943,1880,7250
580000,2,1,1,0,3,7,1943,1650,5458
570000,4,2.25,2,0,4,8,1977,2790,40005
750000,5,3.25,2,0,3,7,1937,2750,7500
685000,3,2.5,2,0,3,9,2001,2910,8250
275000,3,2,1,0,3,7,1944,1310,9764
739888,3,2.5,2,0,4,8,1989,3740,8717
715000,2,2.5,1,0,3,8,2002,2315,5652
800000,4,2,1,0,3,7,1913,1890,1386
350000,3,1.5,1,0,3,7,1923,1850,6000
220000,3,1,1,0,4,6,1933,1710,105850
452500,3,2.5,2,0,3,7,2002,2480,5018
280000,4,2.5,2,0,3,7,2008,2200,5757
248000,1,1,1,0,3,6,1918,1900,6000
305000,2,1,1,0,3,7,1949,1290,7200
435010,3,1,1,0,3,7,1954,1220,4600
678100,3,1.75,1.5,0,5,8,1931,1660,3120
325000,3,2.25,3,0,3,8,2007,1439,1387
529950,3,2,1,0,3,7,1968,1550,8760
440000,3,1.75,1,0,5,7,1951,1730,7769
585000,3,1,1.5,0,3,7,1928,1360,4800
462608,3,2.5,2,0,3,8,2014,1540,1689
350500,3,1.75,1,0,3,7,1974,1410,6550
210000,3,1,1,0,3,7,1956,1200,9375
510000,3,2.5,2,0,3,8,1993,2060,5775
280000,3,2.25,1,0,4,7,1959,1830,7594
385000,3,1.75,1,0,3,7,1963,1730,14378
349000,3,1,1,0,4,6,1947,1010,8184
252000,3,2.25,1,0,3,7,1981,2090,7500
1.10E+06,4,2.5,2,0,3,10,1932,2540,5250
375000,3,2.25,2,0,3,7,1985,1300,7971
336000,4,2.25,2,0,4,8,1967,2040,9000
732000,3,3.75,2.5,0,4,8,1977,2010,6073
200000,2,1,1,0,3,6,1949,1240,6250
681716,4,2.5,2,0,3,9,2006,3030,8643
235000,3,1.75,1,0,4,6,1971,1460,12246
257500,3,1,1,0,3,7,1955,1190,9450
315000,3,1,1,0,3,7,1955,1710,9561
299950,3,1,1,0,4,6,1950,2090,9007
530000,4,2.25,1,0,3,7,1969,2120,8826
766500,2,1.75,1,0,4,8,1947,1970,6930
860000,4,2.5,1,0,3,10,1986,3290,11385
690000,3,2.5,2,0,3,9,1944,1230,4961
551000,4,1.75,1,0,3,7,1962,1770,5047
530000,3,2.75,1,0,4,7,1955,2100,15500
568000,3,1,1.5,0,3,7,1953,1830,6822
749950,3,2.5,2,0,3,9,1992,2530,10423
535000,3,2.5,1,0,3,9,1983,2940,12150
234300,3,1,1,0,3,7,1963,1520,9814
190000,2,1,1,0,3,6,1946,1150,11450
525000,4,1.75,1,0,5,7,1960,1430,8800
610000,4,1,1.5,0,4,7,1926,1430,3708
520000,3,2.5,3,0,3,8,2006,1480,1231
375000,2,1,1,0,3,6,1942,1360,6000
600000,3,1.75,1,0,3,7,1967,1730,7416
664000,4,2.5,1,0,5,8,1974,2000,11250
698000,2,1,1,0,3,7,1923,1660,4080
418000,3,2,3,0,3,7,2001,1320,1250
271675,3,1.75,1,0,4,7,1974,2090,17424
450000,3,1,1,0,4,6,1968,1450,9028
759000,3,2.25,1.5,0,3,9,2006,3880,78843
599950,6,3,1,0,3,7,1994,2080,4080
810000,4,2.75,1.5,0,3,8,1927,1740,5000
331292,3,1.75,1,0,3,7,1972,1770,10000
348000,3,1.75,1,0,3,7,1919,1320,3200
435000,2,1,1,0,4,7,1920,1330,5600
530000,3,2.5,2,0,3,8,1992,2160,9063
227000,3,1.75,2,0,3,7,1989,1470,8054
285000,3,1.5,1,0,3,7,1953,1870,19965
740000,4,2.25,1,0,3,8,1977,2670,25040
246000,3,1,1.5,0,4,6,1939,1640,8320
260000,3,1,1,0,3,7,1954,1460,8944
366000,3,2,1,0,3,7,1977,1820,9600
594950,4,3.25,2,0,3,7,1948,2220,8340
608000,3,2.75,2,0,4,7,1946,1500,5000
313100,3,2,1,0,5,6,1905,1860,7500
185000,3,1.75,1,0,3,7,1967,1230,9085
455000,2,1,1,0,3,6,1907,1550,8150
235000,3,2.5,1,0,4,8,1966,2270,8748
230000,3,1,1,0,4,7,1967,1300,9894
770000,4,2.25,1,0,5,7,1955,2010,5000
240000,4,2.25,2,0,3,7,1991,1860,6930
461000,3,2.5,2,0,3,7,2002,1650,3161
1.58E+06,4,2.5,1,0,5,8,1963,2900,9201
1.82E+06,4,4.5,2,0,3,12,2006,3040,7113
452000,3,2.5,2,0,3,7,2004,1690,4000
765000,4,2.5,2,0,3,9,2003,3010,5500
1.05E+06,4,4,1,0,4,9,1989,3540,39634
546000,3,3,1,0,4,7,1983,1530,8556
781000,3,2.5,1.5,0,5,8,1931,2070,5000
538000,4,1.75,1,0,4,7,1965,1750,8591
790000,4,2.5,1,0,5,8,1975,2210,8860
696500,4,2.75,1.5,0,5,7,1925,1560,3920
276000,3,2,1,0,4,7,1988,1660,8840
269000,2,1,1,0,3,6,1953,1290,8407
2.42E+06,5,4.75,2,0,3,13,1996,2740,10761
829000,4,2.75,1,0,4,8,1973,2930,42489
122000,2,1,1,0,3,6,1942,740,6840
352500,3,1.5,1,0,3,7,1955,1630,7679
249000,4,2,1,0,5,6,1959,1250,7690
360000,4,2,1,0,3,7,1962,1940,8147
629500,3,2,1,0,3,10,1994,3030,9870
1.14E+06,4,2.25,2,0,5,9,1924,3830,43959
1.55E+06,2,2.25,1,0,4,8,1942,2060,19855
275000,3,1.5,1,0,4,7,1959,1370,8295
697000,4,2.5,2,0,3,8,2005,3110,5058
379500,2,1,1,0,3,7,1978,2440,17850
720000,3,2.75,1,0,3,10,1980,1890,10042
675000,4,2.5,2,0,3,9,2006,2870,5000
1.17E+06,5,2.5,2.5,0,3,9,1907,2240,4800
1.10E+06,3,2,2,0,5,8,1939,2390,7920
520000,4,1,1.5,0,5,7,1926,1380,5900
415000,3,1.75,1.5,0,4,7,1962,1340,7500
415000,3,2.5,2,0,3,8,2000,1220,1316
450000,3,2.25,1,0,4,7,1963,2060,9503
485000,2,1,1,0,3,8,1948,1890,4080
294000,3,2.25,2,0,3,7,1984,1930,9600
1.04E+06,4,3.5,2,0,3,11,2003,4390,9976
690000,3,1,2,0,3,8,1905,2190,4000
716500,5,2.75,2,0,3,11,2000,4440,50378
481000,2,2.25,3,0,3,8,2007,1290,1332
575000,4,2.75,1,0,4,7,1968,1830,6180
785000,3,2,1.5,0,5,7,1920,1930,4250
480000,3,1.75,1,0,3,7,1970,1960,42253
720000,3,2.25,2,0,4,8,1981,2620,10352
536000,3,2.75,2,0,4,7,1984,399,275299
324900,4,2.5,2,0,3,7,2000,1570,7584
265000,2,1,1,0,3,6,1943,920,5160
545000,3,2.5,1.5,0,5,7,1928,1330,4410
465000,2,1.5,1,0,3,7,1940,1890,10599
292500,3,2.25,2,0,3,7,1987,1520,7450
860000,4,1.75,1.5,0,4,7,1924,2090,4095
1.05E+06,4,3.25,2,0,3,10,1995,3400,40428
495000,4,2.5,2,0,3,7,2003,2080,7875
342000,2,2,3,0,3,7,1997,1430,1650
320000,4,2.5,2,0,3,7,1997,2000,6686
444000,3,2,2,0,3,8,1987,1320,3000
804100,4,2.5,2,0,3,10,2005,3320,10738
432000,3,2.5,1,0,4,7,1970,2060,15015
230000,6,1.5,1.5,0,4,5,1905,1300,4838
935000,4,3.5,2,0,3,11,2001,3600,12124
634950,3,3,1.5,0,5,8,1930,1570,4820
780000,6,4,1,0,3,8,1963,2030,4080
611000,4,2.5,2,0,3,8,1998,2330,4200
475999,4,1.75,1.5,0,3,7,1944,1700,3758
565000,3,2,1,0,3,9,1979,2750,11700
630000,4,2.5,2,0,3,8,1977,2290,26720
840000,4,3.5,2,0,3,10,1996,3550,18334
790000,3,2.5,1.5,0,3,10,1996,1500,560617
450000,5,2.5,1,0,4,7,1925,2220,209523
1.27E+06,4,3.25,1.5,0,5,8,1927,2400,4000
520000,3,2,1,0,5,7,1925,1510,3760
446800,4,2,1,0,3,7,1958,2220,6038
652000,3,1,1,0,3,8,1948,2200,6122
1.17E+06,3,2.75,2,0,4,10,1987,2415,11538
745000,4,3.25,2,0,3,10,2006,3450,6866
594000,3,2.25,2,0,3,8,2014,1160,1327
257000,2,1,1,0,3,6,1929,1270,5000
485000,4,1.75,2,0,3,7,1900,1640,3377
330000,3,1,1,0,3,6,1943,1768,10800
381000,3,2,1,0,3,6,1996,1550,11625
849900,2,2,2,0,3,9,1990,2030,224334
793000,4,2.5,1.5,0,4,8,1930,2000,4080
920000,3,2.25,2,0,4,7,1947,1950,4970
455000,2,1,1,0,4,6,1947,1420,4000
975000,4,2.5,2,0,3,11,2000,3260,8437
375000,2,1.5,2,0,3,8,2007,1470,1768
400000,2,2.5,2,0,3,8,2001,1250,3146
447000,3,1,1,0,4,7,1965,1320,7200
470000,3,1.75,1,0,4,7,1987,2510,8515
665000,4,2.5,2,0,3,8,2004,2990,6441
295500,3,1.75,1.5,0,3,6,1933,2990,6464
200000,4,2.5,2,0,3,8,1994,1870,7455
620000,3,2.25,2,0,3,9,2005,2000,212137
434900,3,2,1,0,3,7,1983,1280,11371
1.33E+06,4,2.25,2,0,5,9,1907,3240,5800
1.65E+06,4,3.25,2,0,3,10,2006,2600,9235
852500,4,2.5,2,0,3,9,2000,3620,5233
790000,3,2.5,2,0,4,10,1983,3480,35001
565000,4,1.75,1,0,3,8,1966,2000,7998
1.13E+06,6,3.25,2,0,3,10,1989,2360,30030
289950,3,2.5,2,0,3,7,2004,1720,1852
850000,2,2,1,0,5,8,1963,2880,14810
505000,4,1.75,1,0,5,7,1922,1450,4800
372000,3,2.5,2,0,3,7,1981,1540,5000
207000,4,2,1.5,0,4,7,1967,1480,8009
780000,3,1.75,1,0,4,8,1967,3120,11068
400000,4,1.75,1.5,0,3,7,1965,1680,21369
440250,3,1.5,1,0,4,7,1948,1530,8123
585000,2,2,1,0,3,8,1949,1370,4680
850000,4,2.5,2,0,3,9,1993,2901,8567
570000,3,3,2,0,3,7,1991,1360,3192
869000,4,3,2,0,3,9,1988,3240,37031
551000,4,2.75,2,0,3,8,2014,1170,8147
172380,3,1,1,0,4,6,1962,1050,8563
355000,3,2.5,1,0,4,7,1964,2330,130244
728935,4,2.5,2,0,3,9,1993,2980,10053
850000,3,2.5,2,0,4,9,1981,2415,2166
515000,5,1.75,2,0,3,6,1922,1690,8401
215000,2,1,1,0,4,7,1925,1670,5800
220000,4,2.5,1,0,4,7,1988,1980,9826
845000,4,2.5,2,0,3,9,2004,3120,6574
390000,1,1,1,0,4,6,1928,1440,4500
135000,4,1,1.5,0,3,5,1940,1320,8100
439000,3,1,1,0,4,8,1949,2090,20962
585000,4,2.5,2,0,3,9,1999,2720,6185
620000,5,1,1.5,0,4,7,1923,2730,18400
477000,3,1,1,0,4,7,1906,1580,5000
399500,2,1.5,2,0,3,8,2006,1490,1469
500000,2,1,1,1,4,7,1951,2590,16630
432500,3,2.5,2,0,3,8,1984,1630,7287
940000,4,2.25,1,0,5,9,1965,2800,15300
3.17E+06,5,3.5,1,0,3,12,2008,4320,12000
1.08E+06,3,2.5,2,0,3,11,1982,3530,11877
229999,4,2,1,0,4,7,1977,1500,5200
233000,3,1,1,0,3,7,1955,1300,8000
600000,3,2.5,2,0,3,8,2004,2990,7561
334000,4,1.5,1,0,4,7,1965,1460,7620
332500,3,1,1,0,4,7,1950,1340,8164
249900,3,2.5,1,0,3,7,1978,1640,8160
310000,3,2,1,0,3,7,1918,1520,12180
200000,2,1,1,0,3,6,1928,1040,8520
310000,4,1.75,1,0,4,7,1969,1480,20310
230000,3,1,1,0,3,5,1954,1170,6000
420000,4,2.5,2,0,3,8,1997,2050,6307
785000,4,2.5,2,0,3,9,2005,2960,4750
1.78E+06,3,2.25,1,0,4,10,1972,3430,18469
265000,5,1.5,1,0,5,6,1920,1200,7112
295000,2,1,1,0,3,6,1951,1320,8515
896000,4,2.5,2,0,3,11,1992,3520,50261
